URL,Job Title,Company name,Type,Location,Job Description
https://www.jobteaser.com/fr/job-offers/10211832-inverto-a-bcg-company-associate-consultant-m-f-d-in-consulting-for-procurement-supply-chain-management,(Associate) Consultant (m/f/d) in Consulting for Procurement / Supply Chain Management.,"INVERTO, a BCG company",CDI ,Stockholm (Sweden) ,"(Associate) Consultant (m/f/d) in Consulting for Procurement / Supply Chain Management.

IN Stockholm.

We are one of the best consultancies for strategic procurement and supply chain management. As an independent subsidiary of BCG, we offer the best of both worlds: in-depth expertise and high strategic competence and we are able to draw on a strong, international infrastructure, which makes us even more dynamic in the market.

That's why we want to strengthen our team. With someone that matches our ambitions as well as our spirit. So that we remain not only very successful, but also very INVERTO.

VERY EXCITING FOR YOU.

Holistic project work.

Analysis of processes, procurement organizations and product groups. Development of suitable strategies and measures to optimize the supply chain and the strategic procurement process. Very INVERTO: You will implement these strategies and realize real results for the customer.

Broad range of challenges.

Broad customer portfolios and project assignments at home and abroad for a wide variety of industries and customers. From start-ups, retail, consumer goods, or the energy and automotive industries, to the pharmaceutical and healthcare sectors.

Intensive customer consulting.

Working closely with customers, preparing and participating in workshops and negotiations. You will present processes and structures, be a direct contact and convince customers by quickly gaining know-how in their respective industries.

Cross-industry development.

You will help to build knowledge across the company by participating in various competence centres. And in this way, you will also further develop your skillset in new subject areas.

VERY IMPORTANT FOR US.

Bachelors or Masters degree with an above-average grade.

First relevant experience in procurement, supply chain management, operations or consulting during your studies.

Ability to think analytically, be flexible with mobility, have enthusiasm for new tasks and gain pleasure fromperformance-driven work.

Very INVERTO: Team player. Both feet firmly on the ground. Fair. Fun.

Confident appearance in an international environment, business fluent in English and any other Nordic language, flexible in your professional mobility."
https://www.jobteaser.com/fr/job-offers/10211834-inverto-a-bcg-company-intern-h-f-in-consulting-for-procurement-supply-chain-management,Intern (h/f) in Consulting for Procurement / Supply Chain Management.,"INVERTO, a BCG company",Stage 4 à 6 mois ,Paris (France) ,"Intern (h/f) in Consulting for Procurement / Supply Chain Management.

IN Paris.

We are one of the top names for strategic procurement and supply chain management. As an independent subsidiary of BCG, we offer the best of both worlds: in-depth expertise and high strategic competence and we are able to draw on a strong, international infrastructure, which makes us even more dynamic in the market.

That's why we want to strengthen our team. With someone that matches our ambitions as well as our spirit. So that we remain not only very successful, but also very INVERTO.

VERY EXCITING FOR YOU.

Project work that challenges you.

Alongside the our consultants, you will contribute to the realization of quantitative and qualitative analyses on the purchasing practices and organizations of our clients, both on direct (COGS) and indirect (OPEX) categories as well as on investments (CAPEX).

You will participate in the implementation of appropriate strategies and measures to optimize purchasing and supply chain performance. You will take part in the implementation and accompany the change at our clients' sites until the concrete materialization of the impacts.

Insights that broaden your horizon.

We take part in projects with some of the largest companies in France and abroad in various sectors:

Industry, Retail, Consumer Products, Energy & Utilities, Financial Services, Private Equity...

Close contact with clients.

You will work with our teams in close collaboration with customers, to develop purchasing strategies, drive internal change and negotiate with suppliers.

VERY IMPORTANT FOR US.

As a student in a Master 1 or 2 from a grande école engineering or business school, you are in the second part of a gap year or at the end of your studies.

A first successful professional experience in consulting, purchasing, supply chain, finance or private equity is appreciated.

Excellent skills in Power Point and Excel, good analytical skills, structured, fluent command of French and English at ease in an international environment.

To be Very INVERTO is to be an efficient, flexible, curious and result-oriented employee, while being a team player, down to earth, honest and cheerful.

Internship allowance: 1850 € gross per month"
https://www.jobteaser.com/fr/job-offers/10208627-arcelormittal-luxembourg-strategy-analyst-intern,Strategy Analyst Intern,,Stage 4 à 6 mois ,(Luxembourg) ,"Strategy Analyst Intern
ArcelorMittal is the world’s leading steel and mining company, with around 158,000 employees in more than 60 countries. ArcelorMittal is the leader in all major global markets, including automotive, construction, household appliances and packaging, with leading R&D technology, as well as sizeable captive supplies of raw materials and outstanding distribution networks.
About us
As a global player and buyer of goods and services, European Procurement Organization (EPO) leverages technical excellence to develop best TCO solutions to secure the ArcelorMittal’s supply chain.Managing 28.5 $bn spend worldwide we are providing efficient and reliable services to internal customers.
The Global & European Procurement Strategy team supports each procurement category through the development of robust strategic recommendations, anticipation of market outlook scenario as well as specific strategic projects.
About the role
The Strategy Analyst Intern is a key provider of analytical and methodological support in strategic studies for EPO scope. This includes managing the interface with other functions to develop such studies. Interface includes all EPO commodities teams, lead users, regional purchasing platforms, Corporate functions (e.g. Corporate Strategy, Finance, Marketing and R/D)
The Strategy Analyst will participate in global initiatives such as benchmarking on best practices, competition watch, Procurement 4.0 Digital tools and he/she will use Market Intelligence with State-of-art Machine Learning/AI Methods,
Key Responsibilities
Support the development of annual strategy for EPO commodities (e.g. iron ore, solid fuels, ferro alloys and base metals, others) by providing market outlook and respective risk assessment
Design and develop tools for analyzing market trend anticipation for Short-term and Mid-term, which is aligned with Long-term outlook of Corporate Strategy studies. This includes Short-term forecasting models for commodity prices using AI/ML methods
Conduct ad-hoc projects as requested by EPO management (e.g. support to M&A specific category market outlook.
Develop a network of market information sources, coordinate and consolidate it with the aim of distributing a powerful tool to senior management and relevant stakeholders supporting them in the development of the strategy.
Understand business drivers, monitor indexes/KPIs/pricing developments, synergy plans of each assigned category (e.g. iron ore, coal, metallics, refractories, others)
Leverage in-house studies and ensure broader knowledge available in ArcelorMittal to fully use to support commodity teams and regional purchasing platforms. Contribute to continuous digitalization of procurement functions by monitoring external developments and active networking inside and outside AM
Maintain project pace and commitment of all levels in assigned projects
Contribute with methodologies and analytical problem-solving approaches when developing strategic studies, market/supplier analysis
Be an active participant and contributor to the quality, TCO and Risk assessment processes in assigned Shared Services teams
Take active role in challenging existing procedures/status quo with fact-based approach and facilitate deployment of best practices
Participate in cross-functional teams focused on efficiency improvement in procurement
Collect and challenge business needs with internal customers
Your profile
Solid knowledge/background of Economics. Engineering degree with Master’s in Economy or Economy degree with strong experience of microeconomic modeling for industrial sector
Experience in a global industrial organization or consultancy will be considered as an advantage
Experience in Machine Learning and R language knowledge will be a plus, however with openness/ability to learn such methods
Open-minded, willing to engage in evolving challenges and tasks
Strategic thinker, team worker, solid communication skills (written and verbal)
Ability to understand products, processes and their applications
High energy and self-motivation
Proven ability to work in multi-cultural environments
Experience in application of strategic/microeconomic models advantageous
Fluent in English. Other additional European language is appreciated."
https://www.jobteaser.com/fr/job-offers/10202726-inverto-a-bcg-company-intern-m-f-d-in-consulting-for-procurement-supply-chain-management,Intern (m/f/d) In Consulting for Procurement / Supply Chain Management.,"INVERTO, a BCG company",Stage 4 à 6 mois ,Stockholm (Sweden) ,"Intern (m/f/d) In Consulting for Procurement / Supply Chain Management.

IN Stockholm.

We are one of the best consultancies for strategic procurement and supply chain management. As an independent subsidiary of BCG, we offer the best of both worlds: in-depth expertise and high strategic competence and we are able to draw on a strong, international infrastructure, which makes us even more dynamic in the market.

That's why we want to strengthen our team. With someone that matches our ambitions as well as our spirit. So that we remain not only very successful, but also very INVERTO.

VERY EXCITING FOR YOU.

Project work that challenges you.

You will support our project teams in the analysis of processes, procurement organizations and product group assortments. And, you will get actively involved in the development of suitable strategies and measures to optimize the supply chain and the strategic procurement process.

Insights that broaden your horizons.

With us you will be able to look beyond the worldwide horizon:

from start-up to retail, from consumer goods or the energy and automotive industries, to pharmaceuticals to healthcare. With us you will get to know plenty of different industries and customers.

Experiences that take you further.

You will work closely in a team with our consultants. And will be anything but a spectator: You will be given a high degree of personal responsibility, so that you can develop on a professional as well as a personal level.

VERY IMPORTANT FOR US.

You are an advanced student of an engineering or economics study programme with above-average grades. Your focus is ideally on the topics of procurement and supply chain management.

You have already gained practical experience during your studies.

You can think analytically, and you are mobile. You always enjoy new tasks and performance-driven work.

Very INVERTO: Team player. Both feet firmly on the ground. Fair. Fun.

You have a self-assured appearance, feel comfortable in an international work environment and are able to communicate confidently in English.

This is a full-time Internship from October to December 2023."
https://www.jobteaser.com/fr/job-offers/10202727-inverto-a-bcg-company-intern-m-f-d-in-consulting-for-procurement-supply-chain-management,Intern (m/f/d) In Consulting for Procurement / Supply Chain Management.,"INVERTO, a BCG company",Stage 4 à 6 mois ,Copenhagen (Denmark) ,"Intern (m/f/d) In Consulting for Procurement / Supply Chain Management.

IN Copenhagen.

We are one of the best consultancies for strategic procurement and supply chain management. As an independent subsidiary of BCG, we offer the best of both worlds: in-depth expertise and high strategic competence and we are able to draw on a strong, international infrastructure, which makes us even more dynamic in the market.

That's why we want to strengthen our team. With someone that matches our ambitions as well as our spirit. So that we remain not only very successful, but also very INVERTO.

VERY EXCITING FOR YOU.

Project work that challenges you.

You will support our project teams in the analysis of processes, procurement organizations and product group assortments. And, you will get actively involved in the development of suitable strategies and measures to optimize the supply chain and the strategic procurement process.

Insights that broaden your horizons.

With us you will be able to look beyond the worldwide horizon:

from start-up to retail, from consumer goods or the energy and automotive industries, to pharmaceuticals to healthcare. With us you will get to know plenty of different industries and customers.

Experiences that take you further.

You will work closely in a team with our consultants. And will be anything but a spectator: You will be given a high degree of personal responsibility, so that you can develop on a professional as well as a personal level.

VERY IMPORTANT FOR US.

You are an advanced student of an engineering or economics study programme with above-average grades. Your focus is ideally on the topics of procurement and supply chain management.

You have already gained practical experience during your studies.

You can think analytically, and you are mobile. You always enjoy new tasks and performance-driven work.

Very INVERTO: Team player. Both feet firmly on the ground. Fair. Fun.

You have a self-assured appearance, feel comfortable in an international work environment and are able to communicate confidently in English.

This is a full-time Internship from October to December 2023."
https://www.jobteaser.com/fr/job-offers/10205822-emma-the-sleep-company-procurement-manager,Procurement Manager,Emma - The Sleep Company,CDI ,Lisbon (Portugal) ,"Ready to lead, disrupt and reinvent the sleep industry?

We are Emma - The Sleep Company. Created in 2013, we are now the world's largest D2C sleep brand, available in over 30 countries and recommended by many consumer associations in EMEA, APAC, and the Americas. We're pushing the boundaries of technology to transform the world of sleep and we want your help to pull it off.

We're a highly ambitious, hard-working team that pushes you to produce your best work yet. We focus on how we approach problems, we chase growth, and set ambitious goals. Want your ideas to have an impact and your career to grow? Then Emma is the right place for you.

What you'll do:
As part of the global procurement team, you will help be part of our global supply chain team, having the chance to manage suppliers worldwide, having a direct impact on the growth of Emma.
You will manage suppliers by planning orders and production plans while cooperating with other operational teams in assuring the correct replenishment strategy for our growing business.
You will closely collaborate with the Strategic Procurement team on processes, negotiations, and team projects.
You will work hand by hand with product development been part of new developments and responsible for the implementation and realization in your suppliers.
You will monitor the quality and performance of our supply chain (suppliers, warehouses, and final mile partners) to identify improvement opportunities.
You will proactively manage the relationships with all strategic partners and suppliers fostering collaboration.
You will help deliver best-in-class customer experience to all our stakeholders.
You work very closely with other procurement teams but also other operational teams (Logistics, OPEX, Planning) to master our supply chain from an end-to-end perspective.
You will work closely with international markets you are responsible for granting you the opportunity to create impact and be part of the growth of those markets.
You proactively identify and communicate opportunities for improvement or potential risks.
Day-to-day order management, including transactional issue resolution and critical information gathering regarding schedules, invoices, tracking info, etc.

Who we are looking for:
You obtained a degree in Business Administration, Industrial Management, Engineering or a related field and already have some practical experiences in Supply Chain Management, Procurement or Logistics.
You have a quick grasp and an analytical approach to new tasks and problems.
You are attracted by new projects and challenges that really spur you on.
You are analytically as well as conceptually strong and have a strong organizational talent.
You have an independent, responsible and structured way of working and think process-oriented.
You have a high interest in the continuous further development of existing processes.
You are a communicative team player and have very good English skills.
MS-Office, in particular Excel, you master in your sleep.

What we offer:
A combination of personal and company growth to accelerate your career and help you reach your goals.
The chance to work on exciting and challenging projects either independently or as part of a dedicated, international team.
Responsibility and decision-making authority from day one-you'll create an impact with new, innovative ideas and help shape our company DNA.
To work and learn from experts in diverse fields and get to know your team members at exciting company events.

Become an Emmie

Emma is transforming the world of sleep - and we want the highest-performing people to help us pull it off. We want you. But only if you're willing to go all in. Only if you're willing to question, disrupt, innovate, and create from the ground up.

We proudly celebrate diversity. We are an equal-opportunity employer committed to promoting inclusion in our workplace. We consider all qualified applicants for employment without regard to race, ethnic origin, religion or belief, gender, gender identity or expression, sexual orientation, national origin, disability, or age.

Our aim is to get back to you in a couple of days, however, we are currently receiving a large number of applications and this might lead to a delay in the process. We will get back to you as soon as possible!"
https://www.jobteaser.com/fr/job-offers/10193117-viasat-procurement-intern,Procurement Intern,Viasat,Stage 4 à 6 mois ,Lausanne (Switzerland) ,"JOIN THE INNOVATION
This is your opportunity to work hands-on throughout your internship and gain wide exposure to procurement professionals along the way, who are easily accessible and offer valuable insight. At the end of the internship, you will get to show off your accomplishment through presentations you have developed for our key leaders. We provide a fun and thriving working environment where you can learn from our passionate and creative team.
We are supporting engineering teams developing the new generation of satellite antennas. We also support the European growth of Viasat in Europe and the built of the ground segment network for our next generation satellite. We are looking for you, a proactive and enthusiastic intern to join our team as Procurement support for at least 6 months (full-time). You will be based in our Lausanne office.

WHAT'S IN IT FOR YOU?
You will join the Procurement team, a diverse and multidisciplinary environment where curiosity and collaboration are key elements of our culture. Your internship will largely focus on Procurement Support, in particular:
New supplier creations and onboarding process
Support in requesting and collection of NDA signatures
Help our team solving invoicing issues
Engage and collaborate with Accounts Payable teams
Support engineers in creating their Purchase Orders
Join your procurement colleagues in suppliers´ meetings and business reviews
Quite a lot more, but this depends on what you as well :)
A good internship salary

WE ARE LOOKING FOR YOU!
Currently pursuing a Bachelor or Master’s degree in Management, Economics or have a strong interest in Procurement
You wish to start this internship for minimum 6 months, at the earliest in May 2023
Curious and with supportive mindset
Willing to help and solve problems
Excited by commercial relationships and vendor management
Knowledge of P2P (Purchase to Pay) processes would be great, but it is of course not mandatory
Swiss, EU (27) Citizenship or Valid Swiss Work Permit required"
https://www.jobteaser.com/fr/job-offers/10184737-nestle-alternant-assistant-acheteur-h-f,Alternant - Assistant Acheteur H/F,Nestlé,Alternance 10 à 12 mois ,Issy-les-Moulineaux (France) ,"Company description:
Nestlé, entreprise agroalimentaire mondiale, compte 308 000 collaborateurs œuvrant ensemble à améliorer la qualité de vie et la santé des personnes dans le monde de demain. Nos valeurs s'articulent autour du principe du respect : respect de nous-même, respect des autres, respect de la diversité et de notre avenir. Avec un chiffre d'affaires supérieur à 91,4 milliards de CHF en 2018 et 413 usines dans plus de 85 pays, nous jouissons d'une implantation mondiale exceptionnelle. Conscients que nos collaborateurs sont notre atout numéro un, nous vous offrons un environnement de travail international dynamique et inclusif. Nous vous ouvrons les portes de toutes sortes d'entreprises, de fonctions et de pays où vous pouvez travailler dans les équipes et au contact des cultures les plus diverses. Vous souhaitez en savoir plus ? Rendez-vous sur notre site Internet à l'adresse suivante : www.nestle.com.

Job description:
En un coup d'œil : 
Alternance
Lieu : Issy-les-Moulineaux 
A compter de : Septembre 2023 
Pour une durée de : 1 an
Un management bienveillant et un parcours d’intégration organisé par votre manager, vous permettant d’évoluer dans un environnement agréable. Opportunités de carrières et accompagnement vers l’emploi avec le programme Nestlé Needs YOUth dans un univers varié avec un accès à de nombreux événements.
Notre proposition :
Au sein du service Achats Stratégiques, vous travaillerez sous la responsabilité des acheteurs stratégiques et les accompagnerez sur certains de leurs projets sur les Prestations Marketing et Ventes, Prestations Intellectuelles et Logistique/Transport. Vous prendrez en charge de façon autonome certains projets d’achats sur ces catégories. 
Vous participerez à des projets transversaux de l’équipe ou les prendrez en charge (exemple : suivi des Indices, déploiement du Responsible Sourcing, suivi de KPIs opérationnels, …). 
Plusieurs offres d’alternances sont ouvertes : le périmètre d’actions concerne l’ensemble des sociétés de Nestlé en France (Nestlé France, Purina, Nespresso, Nestlé Waters, Nestlé Professional, Cereal Partners France, …). 
Vos missions au quotidien :
Travailler sur des analyses de marché, définitions de besoins, créations de stratégies, négociations, sélections de fournisseurs, contractualisations d’accords, évaluations de prestataires, optimisations de mode de fonctionnement et implémentations de nouvelles solutions ;
Gestion du panel fournisseurs existant et/ou ouverture à de nouveaux prestataires (gestion des RDV fournisseurs : revue annuelle des fournisseurs, évaluation annuelle des prestataires, sourcing, benchmark, étude des risques et mise en place d’un plan d’actions, analyse santé financière, …)
Lancement d’appels d’offres, analyse des offres, négociation et contractualisation ;
Accompagnement des clients internes pour leurs projets (formalisation du brief, conseil sur choix du prestataire) ;
Participation active / Prise en charge des projets transversaux de l’équipe ;
Participation active aux démarches d’amélioration continue, aux projets et aux réunions de l’équipe Achats. 

Profile description:
Vos atouts pour réussir :
Bac +4/5 avec Spécialisation Achats 
Une première expérience dans le domaine serait appréciée 
Des connaissances SAP seraient un plus 
Maîtrise du Pack Office
Orientation Service / Orientation Résultat
Coopération pro-active et force de proposition
Bonne capacité d’analyse et de synthèse
Rigueur et curiosité
Autonomie et capacité à travailler en équipe
Capacité à mener plusieurs dossiers de front 
Découvrez le BDSA : le Bureau Des Stagiaires et Alternants ! 

Education level: Master's Degree
Work experience: Less than 6 months
Start contract date: 30-01-23"
https://www.jobteaser.com/fr/job-offers/10182084-metro-makro-intern-m-f-d-global-procurement-wine-beverages,Intern (m/f/d) Global Procurement Wine/Beverages,METRO/MAKRO,Stage 4 à 6 mois ,Düsseldorf (Germany) ,"METRO is a leading international wholesale company with food and non-food assortments that specializes in serving the needs of hotels, restaurants, and caterers (HoReCa) as well as independent traders. Around the world, METRO has some 16 million customers who can choose whether to shop in one of the large-format stores, order online and collect their purchases at the store or have them delivered. METRO also supports the competitiveness of entrepreneurs and independent businesses with digital solutions and thereby contributes to cultural diversity in retail and hospitality.
In our core wholesale business, METRO is globally represented with around 660 stores in 31 countries and generates sales of 29.8 billion Euros with approx. 95.000 employees. The headquarter is located in Düsseldorf, Germany.

What you can expect:
As part of our team, you will be actively involved in the coordination of sourcing and procurement processes. Together with the team in Düsseldorf you will work with international suppliers to serve the MCC countries
In particular, you will support the management of procurement at Metro AG to support and serve MCC countries. You analyze Category and supplier performances on different levels
You support the improvement of procurement processes and quality of our service. You will get insights of several departments from sourcing, procurement, data quality Management, packaging, design, quality, Own Brand Management and supply chain

What you bring to the table:
You are enrolled in a Bachelor's or Master's degree program for a period of at least one year and are studying Business administration, Supply Chain Management, marketing, food engineering or economics
You have good communication and organizational skills
You like working in a team
You are confident in handling Microsoft Office and Teams applications
You are authentic, honest, curious, result oriented, thinking big, diving deep, up to take challenges and being pro-active

What we offer:
You are part of an international and experienced team with a high degree of personal responsibility and independence in a friendly, highly dynamic and proactive environment
We actively support you in your professional development and promote your potential through collegial coaching and advice
We offer you flexible work solutions, employee discounts in our wholesale stores as well as an attractive compensation package."
https://www.jobteaser.com/fr/job-offers/10182087-metro-makro-working-student-m-f-d-global-procurement-canned,Working Student (m/f/d) Global Procurement Canned,METRO/MAKRO,Werkstudent [DE] ,Düsseldorf (Germany) ,"METRO is a leading international wholesale company with food and non-food assortments that specializes in serving the needs of hotels, restaurants, and caterers (HoReCa) as well as independent traders. Around the world, METRO has some 16 million customers who can choose whether to shop in one of the large-format stores, order online and collect their purchases at the store or have them delivered. METRO also supports the competitiveness of entrepreneurs and independent businesses with digital solutions and thereby contributes to cultural diversity in retail and hospitality.
In our core wholesale business, METRO is globally represented with around 660 stores in 31 countries and generates sales of 29.8 billion Euros with approx. 95.000 employees. The headquarter is located in Düsseldorf, Germany.

What you can expect:
As part of our team, you will be actively involved in the coordination of sourcing and procurement processes. Together with the team in Düsseldorf you will work with international suppliers to serve the MCC countries
In particular, you will support the management of procurement at Metro AG to support and serve MCC countries. You analyze Category and supplier performances on different levels
You support the improvement of procurement processes and quality of our service. You will get insights of several departments from sourcing, procurement, packaging, design, quality, Own Brand Management and supply chain

What you bring to the table:
You are enrolled in a Bachelor's or Master's degree program for a period of at least one year and are studying Business administration, Supply Chain Management, marketing, food engineering or economics
You have good communication and organizational skills
You like working in a team
You are confident in handling Microsoft Office and Teams applications
You are authentic, honest, curious, result oriented, thinking big, diving deep, up to take challenges and being pro-active

What we offer:
You are part of an international and experienced team with a high degree of personal responsibility and independence in a friendly, highly dynamic and proactive environment
We actively support you in your professional development and promote your potential through collegial coaching and advice
We offer you flexible work solutions, employee discounts in our wholesale stores as well as an attractive compensation package."
https://www.jobteaser.com/fr/job-offers/10182090-metro-makro-intern-m-f-d-global-procurement-dry,Intern (m/f/d) Global Procurement Dry,METRO/MAKRO,Stage 4 à 6 mois ,Düsseldorf (Germany) ,"METRO is a leading international wholesale company with food and non-food assortments that specializes in serving the needs of hotels, restaurants, and caterers (HoReCa) as well as independent traders. Around the world, METRO has some 16 million customers who can choose whether to shop in one of the large-format stores, order online and collect their purchases at the store or have them delivered. METRO also supports the competitiveness of entrepreneurs and independent businesses with digital solutions and thereby contributes to cultural diversity in retail and hospitality.
In our core wholesale business, METRO is globally represented with around 660 stores in 31 countries and generates sales of 29.8 billion Euros with approx. 95.000 employees. The headquarter is located in Düsseldorf, Germany.

What you can expect:
As part of our team, you will be actively involved in the coordination of sourcing and procurement processes. Together with the team in Düsseldorf you will work with international suppliers to serve the MCC countries
In particular, you will support the management of procurement at Metro AG to support and serve MCC countries. You analyze Category and supplier performances on different levels
You support the improvement of procurement processes and quality of our service. You will get insights of several departments from sourcing, procurement, packaging, design, quality, Own Brand Management and supply chain

What you bring to the table:
You are enrolled in a Bachelor's or Master's degree program for a period of at least one year and are studying Business administration, Supply Chain Management, marketing, food engineering or economics
You have good communication and organizational skills
You like working in a team
You are confident in handling Microsoft Office and Teams applications
You are authentic, honest, curious, result oriented, thinking big, diving deep, up to take challenges and being pro-active

What we offer:
You are part of an international and experienced team with a high degree of personal responsibility and independence in a friendly, highly dynamic and proactive environment
We actively support you in your professional development and promote your potential through collegial coaching and advice
We offer you flexible work solutions, employee discounts in our wholesale stores as well as an attractive compensation package."
https://www.jobteaser.com/fr/job-offers/10182143-metro-makro-working-student-m-f-d-global-procurement-fresh-frozen,Working Student (m/f/d) Global Procurement Fresh/Frozen,METRO/MAKRO,Werkstudent [DE] ,Düsseldorf (Germany) ,"METRO is a leading international wholesale company with food and non-food assortments that specializes in serving the needs of hotels, restaurants, and caterers (HoReCa) as well as independent traders. Around the world, METRO has some 16 million customers who can choose whether to shop in one of the large-format stores, order online and collect their purchases at the store or have them delivered. METRO also supports the competitiveness of entrepreneurs and independent businesses with digital solutions and thereby contributes to cultural diversity in retail and hospitality.
In our core wholesale business, METRO is globally represented with around 660 stores in 31 countries and generates sales of 29.8 billion Euros with approx. 95.000 employees. The headquarter is located in Düsseldorf, Germany.

What you can expect:
As part of our team, you will be actively involved in the coordination of sourcing and procurement processes. Together with the team in Düsseldorf you will work with international suppliers to serve the MCC countries.
In particular, you will support the management of procurement at Metro AG to support and serve MCC countries. You analyze Category and supplier performances on different levels.
You support the improvement of procurement processes and quality of our service. You will get insights of several departments from sourcing, procurement, packaging, design, quality, Own Brand Management and supply chain.

What you bring to the table:
You are enrolled in a Bachelor's or Master's degree program for a period of at least one year and are studying Business administration, Supply Chain Management, marketing, food engineering or economics
You have good communication and organizational skills
You like working in a team
You are confident in handling Microsoft Office and Teams applications
You are authentic, honest, curious, result oriented, thinking big, diving deep, up to take challenges and being pro-active

What we offer:
You are part of an international and experienced team with a high degree of personal responsibility and independence in a friendly, highly dynamic and proactive environment
We actively support you in your professional development and promote your potential through collegial coaching and advice
We offer you flexible work solutions, employee discounts in our wholesale stores as well as an attractive compensation package"
https://www.jobteaser.com/fr/job-offers/10171778-basf-internship-procurement-with-dutch-m-f-d,Internship Procurement with Dutch (m/f/d),BASF,Stage 4 à 6 mois ,Berlin (Germany) ,"At Supplier and Reporting, we don't just see numbers, we see solutions. We stand for high-quality purchasing and financial processes: from purchase-to-pay processes and book-to-reports to our business and financial reporting. To achieve this, we not only handle our processes efficiently and accurately, but also focus specifically on modern solutions for designing future-oriented financial processes and satisfied customers.

RESPONSIBILITIES

You would like to gain practical experience as part of your mandatory internship for 4-6 month in the procurement department of a global player during your studies? If so, we are looking for you!
You play an active role in ensuring the purchase of technical goods and services for our BASF Group companies in Europe.
In this context, you support us in monitoring, order processing and handling of incoming orders and e-mails.
Furthermore, you maintain and update our data and process various master data requests.
On top of that, you gain insights into the projects right from the start and you can actively participate in them.


QUALIFICATIONS

enrolled student
desire to gain experience in the Procurement department of a globally active company during your studies
sound knowledge of MS Office applications and a good level of technical interest
fluent in Dutch and English


BENEFITS

Location-independent work models with defined days of presence in Berlin and place of residence in Germany.
We compensate your internship with 850 € per month.
From day one you will be part of the BASF family.
You will get involved in challenging fields of activity and have the opportunity to work on exciting projects in an interdisciplinary environment.
In this way you will make numerous interesting experiences and get a deep insight into the world's leading chemical company. Information regarding internships: on.basf.com/internship


ABOUT US

Do you have any questions about the application process or the position? Please reach out to: Katarina Borisov, Tel.:+49 30 2005-59269

First information about our application process can be found here: http://on.basf.com/applicationprocess.

As an international service hub, the BASF Services Europe GmbH bundles a wide range of services for the BASF Group throughout Europe. In the heart of Berlin, we combine expertise in the areas of finance, HR, supply chain, procurement, product safety and IT. We focus on digital and customer-focused solutions, to create services for future. Learn more about us and our career opportunities at basf.com/servicehub-berlin

At BASF, the chemistry is right. Because we are counting on innovative solutions, on sustainable actions, and on connected thinking. And on you. Become a part of our formula for success and develop the future with us - in a global team that embraces diversity and equal opportunities irrespective of gender, age, origin, sexual orientation, disability or belief.

Please note that we do not return paper applications including folders. Please submit copies only and no original documents.

Please upload the documents, summarized in a PDF if possible."
