Url,Title,Company Name,Type,Location,Description
https://www.jobteaser.com/fr/job-offers/10347729-elis-responsable-de-developpement-commercial-h-f,Responsable de développement Commercial H/F,Elis,CDI ,Aix-les-Bains (France) ,"L'entreprise  Rejoignez Elis, groupe multiservices, leader de la location-entretien de vêtements professionnels, d'articles textiles et d'hygiène. Notre mission : simplifier la vie des professionnels en leur permettant de se concentrer sur leur coeur de métier. Ainsi 400 000 clients, de toute taille et de tout secteur, nous font confiance à travers le monde. Grâce à nos 45 000 collaborateurs portés par leur excellence opérationnelle, nous connaissons une croissance ininterrompue depuis 60 ans. Avec près de 500 centres de production et distribution répartis dans 28 pays, nous bénéficions d'un rayonnement international qui nous permet d'agir au plus près de nos clients.  Le service c'est Elis. Et Elis c'est vous.  Le poste  Rattaché(e) au Responsable de centre, vous prenez en charge un portefeuille de clients existants BTOB et encadrez une équipe de distribution commerciale de 5 personnes. A ce titre : - Vous managez une équipe composée de chauffeurs-livreurs commerciaux et d'un(e) assistant(e) commercial(e) : recrutement, définition des objectifs, mise en place de challenges, formation, accompagnement individualisé, réunions... - Vous accompagnez et fidélisez les clients de votre portefeuille par une présence récurrente sur le terrain. - Vous maintenez et développez le chiffre d'affaires du portefeuille confié. Vous proposez des services supplémentaires, négociez et faites évoluer notre prestation pour la rendre toujours plus adaptée aux besoins de vos clients : vous traitez leurs demandes en y apportant des solutions sur mesure. - Vous êtes l'interface entre vos clients et les différents services de l'entreprise dans un objectif de relation commerciale optimale. - Vous pilotez et analysez les indicateurs d'activité (résultats, ventes additionnelles, taux de satisfaction clients, NPS...) Un parcours d'intégration sera mis en place dès votre arrivée afin de prendre votre poste au mieux (découverte des métiers, visite sur d'autres sites, ""vis ma vie"" avec votre équipe...).  Le profil  De Bac 3 à Bac 5 vous êtes issu d'une formation à dominante commerciale et vous avez acquis une première expérience. Vous êtes une personne de terrain et vous avez le sens du service. Avoir eu une première expérience en management serait un plus. Rémunération fixe + variable + Participation et intéressement. Dans le cadre de vos fonctions, vous bénéficiez d'un véhicule de fonction modèle 4 places."
https://www.jobteaser.com/fr/job-offers/10347714-kpmg-france-auditeur-debutant-auvergne-rhone-alpes-bourgogne-f-h,AUDITEUR DÉBUTANT AUVERGNE RHONE ALPES BOURGOGNE F/H,KPMG France,CDI ,Lyon (France) ,"Comme nos 10 000 collaborateurs, faites le choix d'une société à mission en plein essor, où la contribution de chacun et chacune est encouragée pour grandir ensemble. Faites le choix d'exceller autrement en œuvrant pour une performance durable autant que financière. Faites le choix, chaque jour, d'impacter positivement l'économie, les territoires et la société depuis un de nos 200 bureaux en France. Faites le choix de KPMG. Vous souhaitez intégrer les équipes Audit de KPMG ? Relevez les défis d'une session de recrutement immersive à distance le 7 mars 2023et décrochez votre CDI sous 48 Heures au sein de la Région Auvergne Rhône-Alpes Bourgogne Franche-Comté Au programme: Une présentation du cabinet ponctuée de défis et d'échanges avec nos collaborateurs en digital Deux entretiens individuels par visioconférence La garantie d'une réponse individuelle sous 48h - avec idéalement une offre à la clé ! En rejoignant les équipes audit de la Région Auvergne Rhône-Alpes Bourgogne Franche-Comté vous accompagnerez des entreprises internationales, des groupes familiaux, des PME/PMI et des associations de secteurs d'activité variés. Rejoindre KPMG c'est la garantie d'être au plus près du tissu économique de la région ! En collaboration avec l'équipe, vous serez amené.e à : Travailler au sein d'équipes pluridisciplinaires, pédagogues et reconnues pour leur expertise ; Développer votre compréhension des enjeux et organisations d'entreprises dans des secteurs d'activité variés ; Développer votre capacité d'analyse des données financières et votre esprit critique ; Monter rapidement en responsabilité en ayant un double accompagnement personnalisé RH et technique ; Etre sur le terrain, au plus près des entreprises Et bien sûr vous épanouir au sein de nos équipes ! Diplômé(e) d'un Bac +5 (école de commerce, d'ingénieur ou université), vous justifiez d'une première expérience (stage ou alternance) en finance. Dynamique, entreprenant(e), doté(e) d'un fort esprit d'analyse, vous recherchez une culture d'entreprise où la gestion des compétences est une réalité. Vous vous reconnaissez dans cette description ? … n'hésitez plus, postulez et rencontrons-nous ! Localisation : Des opportunités en CDI à saisir dès septembre 2023 au sein de nos bureaux de la Région Auvergne Rhône-Alpes situés à Annecy, Dijon, Grenoble, Lyon et Saint-Etienne. N'attendez plus, postulez et rejoignez un environnement de travail inclusif où le sens du collectif est clé. Retrouvez des témoignages de participants, devenus collaborateurs KPMG en 48h ! Tous nos postes sont ouverts aux personnes en situation de handicap."
https://www.jobteaser.com/fr/job-offers/10347708-greenshoot-supply-chain-manager-ingenieur-logistique-et-achats-cdi,Supply chain manager - ingénieur logistique et achats CDI,GreenShoot,CDI ,Paris (France) ,"ENTREPRISE GreenShoot est une jeune entreprise française spécialisée dans les soupes au rayons frais. Elle est la marque urbaine emblématique et tendance. Nous sommes une PME ultra dynamique et en pleine expansion, notre mission est d’amener le bon et le beau dans le bol. La créativité est une de nos forces pour réussir sur les différends marchés : GMS, RHF et export. Résolument premium et tournée vers l'excellence de la qualité et du service, Greenshoot incarne auprès de ses clients la promesse d’une expérience culinaire accomplie. Notre super équipe la Green-Team recherche un nouveau coéquipier : son ingenieur supply chain et achats. Notre équipe est animée par des valeurs fortes : l’excellence, l’exigence, le côté pionnier, l’humilité le sens du collectif. MISSIONS Rattaché.e directement à la Direction Générale, vous aurez à assurer la s upervision de l’ensemble de la chaîne logistique et de l’approvisionnement des matières premières jusqu’à la livraison de nos produits sur les entrepôts de nos clients. Vos principales missions consisteront à : Sélectionner les fournisseurs et négocier les contrats d’achat des matières premières Assurer les approvisionnements amont Effectuer la prévision des ventes en tenant compte des facteurs d’influence Établir les plannings de production et l’ordonnancement Gérer les stocks : produits finis, emballages, matières Optimiser le taux de service Réduire les pertes & déstockages PROFIL Ayant déjà eu une expérience en supply chain dans une entreprise idéalement agroalimentaire, vous souhaitez vous accomplir au coeur d'une PME dynamique !  Esprit agile, les chiffres vous parlent et vous savez leur parler ; l’efficacité est votre crédo ! Vous disposez d’une très grande aisance sur Excel et des bases en base de données.  Vous appréciez la rigueur et recherchez sans cesse la rationalisation et la performance. Faisant preuve de qualités relationnelles, vous aimez négocier et savez poser des conditions de manière ferme. Votre personnalité dynamique et entrepreneur aura autant d'importance que vos compétences. Vous êtes dynamique et aimez les défis ? Entrepreneur et motivé par le résultat ? Les chiffres et l’analyse sont vos amis ? L’équipe est une valeur forte chez vous ? Alors n’hésitez plus, vous êtes au bon endroit, rejoignez notre équipe ! De formation Grande école ingénieur ou cursus équivalent spécialisé Supply. INFORMATIONS UTILES Mission basée à Boulogne Billancourt (92). Accès direct en métro ligne 9 et 10. Offre en CDI, rémunération selon profil. Salaire suivant profil et expérience Outils : Mac et Iphone. Mutuelle d’entreprise prise en charge à 100% par Greenshoot. Ticket restaurant Soupes et gaspachos à volonté ;)"
https://www.jobteaser.com/fr/job-offers/10183112-stanwell-consulting-consultant-e-strategie-et-transformation-cdi-paris,Consultant(e) - Stratégie et transformation [CDI] - Paris,Stanwell Consulting,CDI ,Paris (France) ,"Créé en 2006, Stanwell Consulting est un cabinet de conseil en stratégie et transformation, représentant aujourd'hui une équipe de 100 consultants dirigée par 10 associés. Son positionnement original associe vision stratégique des modèles métier et capacité à accompagner des plans de transformation, s’appuyant sur des domaines d’expertise et une capacité à créer des solutions sur-mesure dans les secteurs de la Banque, l'Assurance et la Protection sociale, sur les métiers cœur ainsi que les fonctions transverses des R.H., Finance et Risques, et IT/Innovation. Convaincus que l’innovationet le développement technologique et économique passent par une collaboration efficace entre Grandes Entreprises et Start-ups, Stanwell co-fonde en 2015 l’association ‘Blue Circle’ pour décloisonner ces deux mondes et accompagner leur transformation digitale. 2 ans plus tard, c'est la naissance d'une troisième marque : WedR, pour traiter de l’innovation sur toute la chaine de valeur, de l’idéation à l’implémentation. Actuellement, nous recherchons un-e Consultant-e pour un stage de fin d'études ou un premier CDI chez Stanwell : Élaboration de stratégieset stratégies opérationnelles Amélioration de l’efficacité commerciale (segmentation, innovation, développement d’offres, distribution, tarification) Amélioration de l’efficacité opérationnelle(modèle de service, organisation/centres de services partagés, pilotage par les processus, management de la performance) Accompagnement de la transformation / conduite du changement (conduite opérationnelle du changement, dynamisation de l’organisation et pérennisation du changement) Transformationde fonctions transverses (Finance & Risques, RH, SI) Développement de contenus (pitchs, offres, articles, veille, etc.) People Development(animation de formation, etc.) Afin de développer notre activité, nous recrutons des jeunes consultants issus de grandes écoles françaises telles que H.E.C., ESSEC, E.S.C.P., EM Lyon, EDHEC, Audencia, Polytechnique, Ecoles Centrales, Mines de Paris, Supélec, Sciences Po… mais l’école ne fait pas tout ! Stanwell recherche des personnalitéstrès diverses liées par les mêmes valeurs : dépassement de soi, sens de la relation client, dynamisme et esprit d’équipe. Nos recruteurs ont pour mission de ne recruter que des personnalités qu’ils estiment pouvoir un jour être cooptées Associé. Nous recrutons les consultants dont nos clients ont besoin : des expériences variées, issus de classes préparatoires et d’admissions parallèles, en Grande Ecole ou Master Spécialisé Audit/Conseil, pour des stages de fin d'études ou CDI."
https://www.jobteaser.com/fr/job-offers/10347590-ey-alternance-charge-e-de-recrutement-debutant-h-f-bordeaux-septembre-2023,Alternance - Chargé(e) de Recrutement débutant - H/F - Bordeaux - Septembre 2023,EY,Alternance 10 à 12 mois ,Bordeaux (France) ,"Alternance - Chargé(e) de Recrutement débutant - H/F – Bordeaux - Septembre 2023  Qui sommes-nous ?  Acteur majeur en France et à l'international dans le Conseil, l'Audit, le Droit, et la Transaction, EY se donne les moyens de répondre à un double enjeu prioritaire : mettre au service de nos clients une palette unique de compétences et de talents et donner à chacun de nos collaborateurs la possibilité de se réaliser et de grandir.  Au cœur de la stratégie Talent d'EY, l'équipe Recrutement et Marque Employeur, dont vous ferez partie, est un partenaire stratégique pour répondre aux enjeux de croissance et de transformation de nos métiers. En nous rejoignant, vous évoluerez dans un environnement dynamique et exigeant, dans lequel vous pourrez exprimer vos talents en étant responsable du périmètre dont vous aurez la charge. L'expérience EY se vit également au travers de notre philosophie Smartworking, permettant à nos collaborateurs de travailler de manière flexible, favorisant à la fois l'autonomie et la collaboration.  Vous recherchez une expérience alliant challenges et adrénaline et qui vous permettra d'être confronté(e) à des interlocuteurs de haut niveau ? Vous recherchez une ambiance de travail conviviale et stimulante ? Rejoignez notre équipe EY Talent !  La Direction des Ressources Humaines EY recrute en alternance pour son équipe de recrutement Juniors un(e) Chargé(e) de Recrutement débutant pour notre bureau de Bordeaux, pour une durée d'un an.   Vos missions  Intégré(e) au sein de l'équipe recrutement d'une trentaine de collaborateurs, vous serez formé(e) à notre métier et participerez aux différentes étapes du recrutement.  Vous accompagnerez les chargés de recrutement et effectuerez en autonomie les missions suivantes :  • Brief avec les opérationnels et définition du besoin • Rédaction et diffusion d'annonces • Identification de candidats (tri de CV, sourcing sur CVthèques et réseaux sociaux) • Préqualification téléphonique • Organisation d'entretiens et accompagnement des chargés de recrutement en entretien • Participation à des événements de recrutement (forum, sessions de recrutement) • Pilotage du reporting et suivi des KPIs  Vous êtes ainsi l'interlocuteur(trice) privilégié(e) des candidats, interviewers, Managers et services internes RH.  Votre implication dans la réalisation de vos missions vous permettra d'intervenir également sur l'amélioration et le développement de projets recrutement.  Votre profil  En cours de formation Bac + 4/5 en Ressources Humaines ou Ecole de Commerce, vous démontrez une certaine aisance relationnelle et établissez ainsi une relation de proximité avec vos interlocuteurs quotidiens. Votre organisation et votre rigueur vous permettent d'être réactif (ve) et de fournir une réponse rapide et exacte à vos interlocuteurs. Vous appréciez travailler en équipe et faites preuve d'une grande capacité d'adaptation. Vous êtes à l'aise avec les outils bureautiques notamment Excel. Enfin, vous êtes motivé(e) pour contribuer à la réussite de notre campagne de recrutement.  Vivez l'expérience EY, rejoignez-nous.  EY est un employeur qui pratique l'égalité des chances  Dans le cadre de sa politique Diversité, EY étudie, à compétences égales, toutes candidatures dont celles de personnes en situation de handicap"
https://www.jobteaser.com/fr/job-offers/10347586-jobmania-stage-responsable-de-secteur-gms-h-f-paris-mars-2023,Stage Responsable de Secteur GMS H/F - Paris - Mars 2023,Jobmania,Stage 4 à 6 mois ,Paris (France) ,"Entreprise Tu te rappelles certainement des grenadines à l'eau de ton enfance. Avec une certaine audace, tu es passé·e au diabolo menthe à l'adolescence. Et s'il était temps de découvrir comment on travaille, au sein de LA référence chez les fabricants de sirops ?  Découvre l'univers Teisseire, leader du marché des sirops : une société du groupe Britvic, qui est présent à l'international avec un portefeuille de 30 marques dont Teisseire, Moulin de Valdonne, Pressade et Fruit Shoot.  Un peu d'histoire ? Fondée en 1720 par Mathieu Teisseire à Grenoble, où sont toujours fabriqués les sirops aujourd'hui, la société est emblématique de la région et ne cesse d'innover depuis sa création. Fabricant au départ des liqueurs, elle a l'idée complètement novatrice de créer des sirops sans alcools, grâce à une nouvelle technique (la pasteurisation) ; en avance sur son époque, elle utilise les camionnettes publicitaires pour sillonner les routes de France et faire connaître ses produits. Aujourd'hui, la nouvelle génération Teisseire fabrique des produits plus naturels, sans conservateurs, contenant moins de sucres, et dont l'emballage est 100% recyclable.  La Société Teisseire cherche actuellement son·sa futur·e stagiaire Responsable de Secteur H/F à Paris, pour participer au développement de cette entreprise qui conjugue la force d'un groupe international et la convivialité et bienveillance d'une entreprise à taille humaine.  Tu partages nos valeurs ? Transmets-nous vite ton CV !  Missions Rattaché·e au Directeur Régional des Ventes Paris Ile de France et accompagné·e par 6 commerciaux qui seront tes parrains, tu auras la responsabilité d’un portefeuille de supermarchés et de magasins de proximité. Ton rôle sera de développer des partenariats dans les magasins pendant toute la durée de la saison estivale, qui constitue un temps fort pour l'entreprise.  Voici les missions que nous te proposons : Développer le chiffre d'affaires des marques du groupe dans les magasins Apporter des solutions pour développer une logique gagnant-gagnant Aider ponctuellement les commerciaux pour des montages d'opérations et de la lutte anti ruptures dans les Hypermarchés du secteur Exercer un travail de fond sur les 4P en magasin, en utilisant les moyens marketing et commerciaux mis à ta disposition : Produit : Assurer la diffusion de nos gammes piliers ainsi que des innovations dans les magasins, tout en définissant l'assortiment optimal pour nos clients partenaires. Place : Assurer une visibilité de nos gammes dans les points de ventes, tout en permettant aux magasins d'offrir à leurs clients une lisibilité en rayon qui facilite les achats, et maximise donc le chiffre d'affaires réalisé par les points de ventes Promotion : Assurer la revente et la mise en place des opérations promotionnelles, avec des quantités ajustées aux capacités de stockage et de vente des points de vente. Prix : Relayer les informations relatives au Prix Marketing Conseillé, défini par le Marketing, afin d'assurer le bon positionnement de nos gammes en magasins. . A ton arrivée, tu seras formé·e sur le marché et les produits, les techniques de vente spécifiques et on te donnera des conseils pour bien t'organiser et construire ton plan de tournée. Tu seras aussi formé·e sur la Grande Distribution d'une manière générale et sur le fonctionnement d'un grand groupe. Au cours du stage, tu seras accompagné·e 2 à 4 jours par moispar le Directeur Régional des Ventes ou un de tes parrains. Au programme : entrainement, développement de ton efficacité, accompagnement dans la réalisation de tes objectifs.  Profil Nous nous engageons à : Te proposer un stage idéal pour faire tes premiers pas en Grande Distribution/Grande Consommation et appréhender les enjeux liés à ce secteur. T'accompagner tout au long de ton stage pour assurer ta montée en compétences : connaissance de la réalité terrain, des politiques commerciales et marketing, construction d'un discours pertinent et impactant, gestion de l'information (chiffres, panels) Te permettre de gagner en ténacité, autonomie, sens de l'organisation et rigueur grâce à ces missions diversifiées  Ce stage est fait pour toi si : Tu es en Bac +3 ou Bac+4/5 et tu es fortement intéressé·e par la Grande Distribution et la Grande consommation. Tu es titulaire du Permis B depuis 1 an minimum Tu aimes relever des défis, tu t'investis dans tes missions, tu es autonome et rigoureux·se. La diversité des tâches et la multiplicité des concurrents t'attirent. Tu aimes les marques dynamiques et à forte notoriété  Infos pratiques sur l'offre Date et durée du contrat : Stage de 4 à 6 mois temps plein, démarrage à partir de mars 2023 Gratification : de 623.70€ à 1000€ brut par mois, selon niveau d'études Lieu : Paris(Intramuros) Avantages : Pack Mobilité (ordinateur portable, téléphone mobile, voiture de fonction, carte carburant, forfait déjeuner)"
https://www.jobteaser.com/fr/job-offers/10347572-carrefour-france-adjoint-conseiller-de-franchise-en-alternance-f-h,Adjoint Conseiller de Franchise en Alternance (F/H),Carrefour France,Alternance 10 à 12 mois ,Valence (France) ,"Si Carrefour est partenaire de Paris 2024, c'est parce que nous retrouvons beaucoup de nous dans les valeurs du sport ! Nous aimons les challenges et visons une performance durable : Face aux défis de notre époque, Carrefour a pour ambition de rendre le meilleur accessible à tous et de s'affirmer en chef de file d'une distribution responsable. Cela signifie de nombreux projets et occasions d'innover au quotidien pour nos équipes. Nous nous épanouissons en équipe : Métiers du commerce, métiers d'expertise, entrepreneurs unissent leurs compétences et leurs efforts pour construire ensemble une chaîne de valeur au service des consommateurs. Au plus près de nos clients ou en coulisses, chacun a un rôle à jouer mais peut compter sur les autres pour réussir. Nous veillons à ce que chacun puisse aller loin : L'envie et le mérite sont les seuls pré-requis pour nous rejoindre, accéder à une formation, changer de métier, être promu ou créer son entreprise. Nous partageons la victoire : nos collaborateurs sont engagés et nous nous engageons en retour. En offrant des rémunérations et des avantages parmi les meilleurs de notre secteur, en permettant à chacun d'être associé aux résultats, en veillant à la santé de tous. Créateur de l'hypermarché et pionnier de la consommation de masse, Carrefour reste fidèle à ses racines tout en se réinventant chaque jour pour permettre à chacun, de manger mieux : plus sain, plus local, plus responsable. Nos atouts pour y parvenir ? Un réseau multiformat de magasins, la création de services et d'une offre digitale de référence, une coopération renforcée avec les acteurs du monde agricole, de la chaîne alimentaire, de la Tech... et aussi Des collaborateurs passionnés, qui s'engagent, challengent leur métier et grandissent ensemble pour réussir la transition alimentaire pour tous. Porteuse de cette ambition, la Direction Proximité recrute un(e) :   Adjoint Conseiller de Franchise (F/H) - en Alternance Les missions : Avoir un rôle de soutien auprès des conseillers de franchises du secteur qui ont pour rôle de promouvoir la stratégie commerciale du format auprès d'un parc de franchisés multi-enseignes afin de garantir la satisfaction clients, le développement du CA, des parts de marché et de la rentabilité des magasins et du réseau.  Remodeling / créations, suivi chantiers (renfort aux Conseillers de franchise)  Ré-implantations légères (rayon, famille, Fruits & Légumes...)  Développement produit du monde  Mise en place zone anti-gaspi  Réalisation inventaires  Relevés de prix  Veille concurrentielle    Votre profil : Vous préparez un BAC +4 (Master 1/Année de césure), ou BAC+5 dans le cadre d'une formation commerciale ou gestion. Vous êtes orientés clients, vous êtes pédagogue, diplomate, avec le sens de l'organisation. Informations complémentaires : Lieu : Valence Durée du contrat : 1 à 2 ans,  Le Permis B est obligatoire, car c'est un poste d'itinérant, déplacements + hôtels fréquents  Possibilité 2 jours de télétravail possible après 6 mois d'ancienneté  50 % du titre de transport pris en charge par Carrefour Votre profil : Vous préparez un BAC +4 (Master 1/Année de césure), ou BAC+5 dans le cadre d'une formation commerciale ou gestion. Vous êtes orientés clients, vous êtes pédagogue, diplomate, avec le sens de l'organisation."
https://www.jobteaser.com/fr/job-offers/10347545-tikehau-capital-apprenticeship-hr-learning-development-september-2023,Apprenticeship - HR Learning & Development - September 2023,Tikehau Capital,Alternance 12 à 24 mois ,Paris (France) ,"Missions : [FR] Tikehau Capital recherche son nouvel apprenti en Formation pour rejoindre l'équipe pour une durée de 12 à 24 mois. Vous rejoindrez une équipe ressources humaines dynamique et internationale composée de 14 personnes et aurez les missions suivantes :  -       Formation: Accompagnement sur l'identification des besoins en formation, Déploiement du plan de formation 2023, Identification et sélection des prestataires de formation, Gestion opérationnelle des projets stratégiques de formation, Gestion de la politique de santé et de sécurité au travail, Gestion administrative et logistique des actions de formation individuelles et collectives du groupe (périmètre France et International), Gestion des formations obligatoires du groupe (AMF, formations sécurité). Gestion des contrats d'apprentissage / alternance Veille réglementaire sur les règles de formation et la réglementation.  En rejoignant le groupe Tikehau Capital, vous aurez l'opportunité d'évoluer dans un environnement dynamique et international.  [ENG] Tikehau Capital is looking for their new Learning and Development apprentice to join the team for a duration of 12 to 24 months. You will join a dynamic and international Human Capital team composed of 14 people and will have the following missions: -       Learning & Development: Support on identification of training needs, Deployment of the 2023 training plan, Identification and selection of training providers, Operational management of strategic training projects Management of Health & Safety policy Administrative and logistical management of the group's individual and collective training actions (France and International scope), Management of mandatory training for the group (AMF, safety trainings) Management of apprenticeships / work-study contracts Regulatory watch on training rules and regulations By joining the Tikehau Capital group, you will have the opportunity to evolve within a dynamic and international environment.   Profil : [FR] Vous préparez un master en ressources humaines, Vous avez idéalement effectué un premier stage dans un service RH Vous avez de bonnes capacités rédactionnelles, Vous êtes organisé, adaptable et autonome, Vous parlez couramment l'anglais.  [ENG] You are preparing a Master's degree in Human Resources, You have ideally completed a first internship in an HR department, You have good writing skills, You are organised, adaptable and autonomous, You speak English fluently.  Tikehau Capital is an equal opportunity employer that is committed to diversity and inclusion in the workplace. This applies to all employment practices within our organization, including recruiting, promotion, termination, layoff, recall, leave of absence, compensation, benefits, training, and apprenticeship."
https://www.jobteaser.com/fr/job-offers/10347550-ey-stage-charge-e-de-recrutement-sourcing-h-f-septembre-2023,Stage chargé(e) de recrutement - Sourcing - H/F - Septembre 2023,EY,CDI ,Paris (France) ,"Stage chargé(e) de recrutement - Sourcing - H/F - Septembre 2023  Qui sommes-nous ? :  Acteur majeur en France et à l'international dans le Conseil, l'Audit, le Droit, et la Transaction, EY se donne les moyens de répondre à un double enjeu prioritaire : mettre au service de nos clients une palette unique de compétences et de talents et donner à chacun de nos collaborateurs la possibilité de se réaliser et de grandir.  Au cœur de la stratégie Talent d'EY, l'équipe Recrutement et Marque Employeur, dont vous ferez partie, est un partenaire stratégique pour répondre aux enjeux de croissance et de transformation de nos métiers.  Vous recherchez une expérience de 6 mois alliant challenges et adrénaline et qui vous permettra d'être confronté à des interlocuteurs de haut niveau ? Vous appréciez une ambiance de travail conviviale et stimulante ? Vous souhaitez intégrer un groupe mondial, en forte croissance et reconnu pour son niveau d'excellence ? Enfin, vous êtes passionné par la chasse de Talents et les ressources humaines en général ? Rejoignez notre équipe EY Talent ! En effet, nous recherchons un(e) chargé(e) de Recrutement stagiaire H/F à compter de septembre 2023 pour une durée de 6 mois.   Vos missions :  • Intégré au sein de l'équipe recrutement d'une trentaine de collaborateurs, vous serez formé à notre métier et participerez aux différentes étapes du recrutement : • Brief du profil recherché avec les opérationnels et définition de la stratégie de recherche ; • Rédaction et diffusion d'annonces ; • Identification de candidats sur les réseaux et premier échange téléphonique de préqualification ; • Participation aux entretiens de recrutement avec les recruteurs expérimentés. • A ce poste vous aurez l'opportunité de découvrir une palette large de métiers (conseil, audit, transactions..) et vous serez ainsi l'interlocuteur privilégié des recruteurs expérimentés, candidats et équipe du Front.  Votre profil :  • En cours de formation supérieure en Ressources Humaines, Ecole de Commerce/Université..,, vous êtes dynamique, enthousiaste et motivé pour relever des challenges de recrutement ambitieux. • On vous reconnait des qualités de rigueur et d'organisation vous permettant un bon suivi de votre pipe de candidats et une bonne intégration au sein d'un grand groupe. • Vous appréciez le travail en équipe et faites preuve de ténacité pour mener à bien les projets que vous entreprenez. La connaissance des réseaux, type LinkedIn est un plus. Vivez l'expérience EY, rejoignez-nous. Dans le cadre de sa politique Diversité, EY étudie, à compétences égales, toutes candidatures dont celles de personnes en situation de handicap."
https://www.jobteaser.com/fr/job-offers/10347497-carrefour-france-adjoint-conseiller-de-franchise-en-alternance-f-h,Adjoint Conseiller de Franchise en Alternance (F/H),Carrefour France,Alternance 10 à 12 mois ,Valence (France) ,"Si Carrefour est partenaire de Paris 2024, c'est parce que nous retrouvons beaucoup de nous dans les valeurs du sport ! Nous aimons les challenges et visons une performance durable : Face aux défis de notre époque, Carrefour a pour ambition de rendre le meilleur accessible à tous et de s'affirmer en chef de file d'une distribution responsable. Cela signifie de nombreux projets et occasions d'innover au quotidien pour nos équipes. Nous nous épanouissons en équipe : Métiers du commerce, métiers d'expertise, entrepreneurs unissent leurs compétences et leurs efforts pour construire ensemble une chaîne de valeur au service des consommateurs. Au plus près de nos clients ou en coulisses, chacun a un rôle à jouer mais peut compter sur les autres pour réussir. Nous veillons à ce que chacun puisse aller loin : L'envie et le mérite sont les seuls pré-requis pour nous rejoindre, accéder à une formation, changer de métier, être promu ou créer son entreprise. Nous partageons la victoire : nos collaborateurs sont engagés et nous nous engageons en retour. En offrant des rémunérations et des avantages parmi les meilleurs de notre secteur, en permettant à chacun d'être associé aux résultats, en veillant à la santé de tous. Créateur de l'hypermarché et pionnier de la consommation de masse, Carrefour reste fidèle à ses racines tout en se réinventant chaque jour pour permettre à chacun, de manger mieux : plus sain, plus local, plus responsable. Nos atouts pour y parvenir ? Un réseau multiformat de magasins, la création de services et d'une offre digitale de référence, une coopération renforcée avec les acteurs du monde agricole, de la chaîne alimentaire, de la Tech... et aussi Des collaborateurs passionnés, qui s'engagent, challengent leur métier et grandissent ensemble pour réussir la transition alimentaire pour tous. Porteuse de cette ambition, la Direction Proximité recrute un(e) :  Adjoint Conseiller de Franchise (F/H) - en Alternance Les missions : Avoir un rôle de soutien auprès des conseillers de franchises du secteur qui ont pour rôle de promouvoir la stratégie commerciale du format auprès d'un parc de franchisés multi-enseignes afin de garantir la satisfaction clients, le développement du CA, des parts de marché et de la rentabilité des magasins et du réseau.  Remodeling / créations, suivi chantiers (renfort aux Conseillers de franchise)  Ré-implantations légères (rayon, famille, Fruits & Légumes...)  Développement produit du monde  Mise en place zone anti-gaspi  Réalisation inventaires  Relevés de prix  Veille concurrentielle  Informations complémentaires : Lieu : Valence Durée du contrat : 1 à 2 ans,  Le Permis B est obligatoire, car c'est un poste d'itinérant, déplacements + hôtels fréquents  Possibilité 2 jours de télétravail possible après 6 mois d'ancienneté  50 % du titre de transport pris en charge par Carrefour   Votre profil : Vous préparez un BAC +4 (Master 1/Année de césure), ou BAC+5 dans le cadre d'une formation commerciale ou gestion. Vous êtes orientés clients, vous êtes pédagogue, diplomate, avec le sens de l'organisation."
