URL,Job Title,Company name,Type,Location,Job Description
https://www.jobteaser.com/fr/job-offers/10300698-syxperiane-consultant-erp-xrp-alternance-h-f,Consultant ERP (XRP) - Alternance H/F,SYXPERIANE,Alternance 6 à 36 mois ,"Nantes (France), Paris (France) ","À propos
SYXPERIANE est une ESN pas comme les autres. Nous avons développé une culture et un état d'esprit très fédérateurs. Nous sommes en plein dans la mouvance RSE assez en vogue mais chez nous, ce n'est pas du fake. On travaille le fond et cela produit des résultats : le Turnover est quasi nul, le baromètre social bat des records d'adhésion.
Et ce n'est pas un hasard si dans le même temps, nos performances financières montent en flèche.
Nous sommes actuellement un peu moins de 200 collaborateurs répartis sur 9 sites et nous conservons un état d'esprit très familial. Nos métiers : l'intégration d'ERP (nous sommes 1er intégrateur cegid XRP Ultimate, 1er intégrateur Divalto), l'intégration d'outils Paye et SIRH, la mise en oeuvre de vos solutions BI et data management, l'hébergement de vos solutions, la gestion et la maintenance de votre IT.
Description du poste
Nos équipes parisienne et nantaise sont constituées d'une trentaine de consultants dynamiques qui forment une équipe solidaire. Vous participez à toutes les phases d'un projet complexe (conception générale, conception détaillée, ateliers, spécifications, paramétrage, tests, formation) en collaboration avec des chefs de projets, experts et consultants expérimentés qui vous aident à monter en compétences.
En plus de ces missions, nous comptons sur vous pour participer à la vie de l'entreprise et pour perpétuer notre culture imprégnée de bienveillance, d’entraide et de volonté de progresser. C'est important pour nous.
Votre profil
Vous êtes à la recherche d'une entreprise d'accueil pour réaliser une alternance en lien avec les ERP ?
La plupart de nos collaborateurs ont effectué leurs études supérieures au sein d’une école d'ingénieur, de commerce (ou IAE) ; certains ont une ou plusieurs expériences dans le métier. Nous recrutons à tout niveau d'expérience. Mais la seule chose indispensable est l'état d'esprit positif et la volonté de faire un bon travail dans une bonne ambiance.
L’accueil
Nous cherchons à nous engager dans la durée avec nos futurs collaborateurs. Vous serez accompagné par un coach pour vous aider à monter en compétences, et un parrain/une marraine pour faciliter votre intégration sociale.
Vous serez positionné sur des missions appropriées à vos compétences, immergé au sein d’une équipe où tout le monde est simple et sympa.
Quelques informations complémentaires
Vous intégrez une entreprise et une équipe où la bienveillance et l'entraide est de rigueur.
Des activités de TeamBuilding organisées régulièrement afin d'animer la cohésion sociale, à l'aide de notre association interne ZINK.
Un baromètre social mensuel qui révèle la note moyenne de 8,5/10 sur 2022."
https://www.jobteaser.com/fr/job-offers/10239842-plastic-omnium-stage-specialiste-de-la-formation-digitale-h-f,Stage - Spécialiste de la Formation digitale (H/F),Plastic Omnium,Stage 4 à 6 mois ,Lyon (France) ,"Description de l'entreprise :
Envie de challenges ? Rejoignez la révolution de l’automobile au sein d’un groupe qui met l’innovation au cœur de sa stratégie. Avec 30 000 employés dans 25 pays et un chiffre d’affaires de 8 milliards d’euros en 2021, Plastic Omnium est le leader mondial des systèmes de carrosserie intelligents et des systèmes d’énergie propre et des modules bloc-avant. Intervenant sur un marché de pièces d’aspect et de design, Plastic Omnium propose des solutions sur mesure et multi-matériaux à forte valeur ajoutée, conçues dans une logique croissante d’intégration de fonctions et de sécurité, pour alléger le véhicule et réduire les émissions de CO2.
En tant qu’employeur responsable, Plastic Omnium est attentif à la diversité et à la mixité de ses équipes. Le groupe s’engage à traiter toutes les candidatures de manière égale, dont celles des personnes en situation de handicap.

Description du poste :
Description du poste            
Vous serez basé(e) au centre international R&D de Plastic Omnium,Sigmatech, au sein du département des Ressources Humaines et de l’équipe de l’Université de formation. Vous aurez en charge l’administration de la plateforme Learning Management System (My Learning Place) et contribuerez à la promotion de la formation interne et externe de la Division avec pour clients principaux les responsables Formation Division.
Missions principales
Apporter un support quotidien aux responsables Formation des différents sites Plastic Omnium à travers le monde (130 contacts RHs dans 14 pays) :
Support à l’utilisation de la plateforme Learning Management System - LMS (My Learning Place – outil de gestion & de publication de la formation interne)
Animation des formations à l’utilisation de la plateforme et pilotage du suivi des processus de formation
Analyse des reportings RH locaux et correction pour assurer la qualité des données au niveau de la Division.
Créer des supports de formation digitaux sous différents formats : réalité virtuelle, classes virtuelles et capsules de formation, quiz, guides utilisateurs, supports de communication et promouvoir l’offre de formation aux différents RHs pays.
Assurer l’administration quotidienne de la plateforme LMS :
Gestion des sessions de formation tests avant leur déploiement officiel
Création et mise à jour de formations dans le système
Gestion des utilisateurs et des droits d’accès
Gestion et résolution des bugs occasionnels et points de suivi réguliers des fournisseurs du LMS
Reporting du suivi des formations (destinés aux métiers)
Participer à des projets menés au niveau de l’équipe RH centrale ayant un impact direct sur la plateforme de formation : accompagnement des responsables Formation IES et des managers sur le projet de digitalisation du plan de formation.

Description du profil :
Profil
Plastic Omnium est attentif à traiter toutes les candidatures de manière égale, dont celles des personnes en situation de handicap.
De formation BAC+4/5 type Gestion de projets formation digital ou MSc Executive Digital Manager. Vous êtes reconnu(e) pour votre sens du service client, avec idéalement une première expérience professionnelle en ce sens. Vous avez un bon niveau d’anglais à l’écrit et à l’oral. Vous avez envie de contribuer à un projet d’envergure internationale en y apportant votre créativité, votre esprit d’analyse et votre force de proposition. Vous êtes une personne organisée, dynamique, rigoureuse et avec une bonne aisance relationnelle.
Durée
6 mois, dès février 2023
Localisation
Parc Industriel de la Plaine de l’Ain – Avenue du Bois des Vergnes 01150 Sainte-Julie"
https://www.jobteaser.com/fr/job-offers/10321701-alten-alternant-charge-de-formation-international-h-f,Alternant - Chargé de Formation International H/F,,Alternance 12 à 24 mois ,Boulogne-Billancourt (France) ,"Notre Direction du Développement des Managers accompagne nos Business Managers dans leur montée en compétences à travers nos formations.
VOS MISSIONS
Rattaché au Manager Formation, vous accompagnerez nos Business Managers ou nos Fonctions Support dans leur montée en compétences :
Assister la planification et la préparationdes sessions de formation
Gérer les convocations aux formations (invitations, relances, replanifications)
Assurer le bon déroulementdes sessions de formation(accueil des formateurs, matériel pédagogique, organisation logistique des salles)
Préparer les supports pédagogiques
Analyser les évaluationsdes formations & formateursdans une logique d’amélioration continue des programmes de formation (renseigner les outils de reporting et de pilotage)
Capitaliser les retours d’expériences pour proposer des améliorations sur les programmes existants
PROFIL
Actuellement en préparation d’un Master, vous êtes spécialisé en Ressources Humaines ou en Business.
Proactif, vous avez un réel sens de l’organisation et vous savez vous adapter à toute situation et tout interlocuteur !
Enfin, vous maîtrisez le Pack Office et êtes à l’aise en anglais.
VOUS ÊTES ICI CHEZ VOUS ! WELCOME HOME
Leader mondial du Conseil en Ingénierie et des IT Services, ALTEN compte plus de 45 000 collaborateurs dans une trentaine de pays, répartis sur trois populations : les Consultants Ingénieurs, les Fonctions Support et les Business Managers.
Nos Fonctions Support (Ressources Humaines, Finance, Juridique, Achats, Communication et Marketing) sont les piliers du Groupe et contribuent à sa croissance ; venez booster votre carrière en intégrant un environnement stimulant, à travers nos programmes de formations et de mobilités !"
https://www.jobteaser.com/fr/job-offers/10255345-plastic-omnium-stage-methodologie-achats-f-h,Stage - Méthodologie Achats (F/H),Plastic Omnium,Stage 4 à 6 mois ,Lyon (France) ,"Description de l'entreprise :
Envie de challenges ? Rejoignez la révolution de l’automobile au sein d’un groupe qui met l’innovation au cœur de sa stratégie. Avec 30 000 employés dans 25 pays et un chiffre d’affaires de 8 milliards d’euros en 2021, Plastic Omnium est le leader mondial des systèmes de carrosserie intelligents et des systèmes d’énergie propre et des modules bloc-avant. Intervenant sur un marché de pièces d’aspect et de design, Plastic Omnium propose des solutions sur mesure et multi-matériaux à forte valeur ajoutée; Notre ambition ? Fournir aux constructeurs automobiles des équipements et des solutions de pointe pour développer la voiture propre et connectée de demain.
En tant qu’employeur responsable, Plastic Omnium est attentif à la diversité et à la mixité de ses équipes. Le groupe s’engage à traiter toutes les candidatures de manière égale, dont celles des personnes en situation de handicap.

Description du poste :
A qui s’adresse cette offre ?A toute personne intéressée par les nouveaux métiers transverses touchant à la fois le digital et les achats. Nous sommes à la recherche d’un profil souhaitant se former sur les enjeux de la Data comme facteur de différenciation de demain pour les entreprises ainsi que votre employabilité.
Description du poste :Vous serez basé(e) au centre international R&D de Plastic Omnium, S-Sigmatech. Au sein du département Achat, vous serez chargé(e) de soutenir l’équipe méthodologie dans le développement et le déploiement des achats et de la méthodologie achats au sein de la division IES.
Missions principales
L’équipe travaille sur la méthodologie et le développement d’outils pour les Achats de la division IES : Digitalisation des achats (évolution des achats en lien avec les avancées technologiques) / Développement d’outils digitaux Achats et Risk CSR : TEMPO, Altares et Ecovadis / Business Owner : Responsable du développement des procédures internes relatives aux achats et utilisation des outils achats / Animation du réseau et support à la communauté Achats périmètre Monde
Exemples:
TEMPO(outil interne Achats digital): qualité de la donnée, identification, construction et déploiement des routines de nettoyage, identification, préparation et intégration des data recovery selon les besoins clients internes et BO, Identification et contrôle compliance de la donnée (Bank data, Duns, TAX IDs, NDAs et contracts.
SAP: qualité de la donnée, identification, construction et déploiement des routines de nettoyage, identification, préparation et intégration des data recovery selon les besoins clients internes et BO, Identification et contrôle compliance de la donnée (livraison, prix, flux, contrat achat etc,).
Méthodologie : Développement et implémentation des procédures et de la documentation internes rattachées aux Achats et les outils digitaux Achats, E- Learning, développement et déploiement des formations.

Description du profil :
Profil
Plastic Omnium est attentif à traiter toutes les candidatures de manière égale, dont celles des personnes en situation de handicap. En formation type BAC +2/3. Vous maîtrisez le Pack Office et avez une appétence pour les outils digitaux. Vous avez une aisance à l’orale et à l’écrit, la capacité et l’appétence pour l’analyse de données, le sens de l’initiative et de la curiosité. Vous avez un niveau d’anglais oral correct (B1-B2). Possibilité de poursuive en Master, Plastic Omnium s’investit dans le développement des compétences des jeunes talents
Durée  :6 mois, dès février 2023 – avec possibilité de poursuivre en alternance
Localisation :Parc Industriel de la Plaine de l’Ain – Avenue du Bois des Vergnes 01150 Sainte-Julie
 Rémunération :  Selon niveau d’études + Prime de transport + Prime restauration

Niveau d'étude : Bac +3
Expérience professionnelle : Inférieur à 6 mois
Date de début du contrat : 09-02-23"
https://www.jobteaser.com/fr/job-offers/10314990-plastic-omnium-stage-acheteur-se-commodite-junior-f-h,Stage - Acheteur(se) Commodité Junior (F/H),Plastic Omnium,Stage 4 à 6 mois ,Lyon (France) ,"Description de l'entreprise :
Envie de challenges ? Rejoignez la révolution de l’automobile au sein d’un groupe qui met l’innovation au cœur de sa stratégie.
Avec 30 000 employés dans 25 pays et un chiffre d’affaires de 8 milliards d’euros en 2021, Plastic Omnium est le leader mondial des systèmes de carrosserie intelligents et des systèmes d’énergie propre et des modules bloc-avant.
Intervenant sur un marché de pièces d’aspect et de design, Plastic Omnium propose des solutions sur mesure et multi-matériaux à forte valeur ajoutée, conçues dans une logique croissante d’intégration de fonctions et de sécurité, pour alléger le véhicule et réduire les émissions de CO2.
Notre ambition ? Fournir aux constructeurs automobiles des équipements et des solutions de pointe pour développer la voiture propre et connectée de demain.
En tant qu’employeur responsable, Plastic Omnium est attentif à la diversité et à la mixité de ses équipes. Le groupe s’engage à traiter toutes les candidatures de manière égale, dont celles des personnes en situation de handicap.

Description du poste :
Description du poste                
Vous serez basé(e) au centre international R&D de Plastic Omnium, S-Sigmatech. Au sein du département Achat et de l’équipe en charge des Investissements spécifiques pour toute l’Europe. Vous serez chargé(e) d’étudier le marché Balancelle Peinture, d’analyser et comprendre nos contraintes techniques afin de réduire le coût des équipements et de développement.
Missions principales
Participer à la définition de la stratégie Achats pour la commodité Balancelles Peinture en identifiant les opportunités économiques, technologiques et géographiques
Travailler en étroite collaboration avec les départements techniques à l’optimisation des CDC et au développement d’un panel fournisseurs compétitifs dans chaque pays
Être responsable du processus Sourcing en accord avec les besoins Projet et Usine Cout/Qualité/Délai et dans le respect des règles de déontologie

Description du profil :
Profil
Plastic Omnium est attentif à traiter toutes les candidatures de manière égale, dont celles des personnes en situation de handicap.
En formation BAC+4 de type Achat avec poursuite en alternance sur la deuxième année.
Vous avez un intérêt pour la technique ou possédez des connaissances dans ce domaine technique.
Vous maîtrisez le Pack Office et plus particulièrement Excel, vous êtes curieux, rigoureux, bon communiquant, ouvert d’esprit et un Leadership. Vous avez un bon niveau d’anglais (B2-C1) et une deuxième langue serait appréciée.
Durée
6 mois, dès février 2023
Localisation
Parc Industriel de la Plaine de l’Ain – Avenue du Bois des Vergnes 01150 Sainte-Julie
Rémunération
Selon niveau d’études + Prime de transport + Prime restauration

Niveau d'étude : Bac +4
Expérience professionnelle : Inférieur à 6 mois
Date de début du contrat : 18-02-23"
https://www.jobteaser.com/fr/job-offers/10321673-alten-alternant-charge-de-formations-france-h-f,Alternant - Chargé de Formations France H/F,,Alternance 12 à 24 mois ,"(France), Boulogne-Billancourt (France) ","Notre Direction du Développement RH des Fonctions Support et notre Direction du Développement des Managers recrutent nos Fonctions Support et nos Business Managers et les accompagne dans leur montée en compétences à travers nos formations.
VOS MISSIONS
Rattaché au Manager Formation, vous accompagnerez nos Business Managers ou nos Fonctions Support dans leur montée en compétences :
Assister la planification et la préparationdes sessions de formation
Gérer les convocations aux formations (invitations, relances, replanifications)
Assurer le bon déroulementdes sessions de formation(accueil des formateurs, matériel pédagogique, organisation logistique des salles)
Préparer les supports pédagogiques
Analyser les évaluationsdes formations & formateursdans une logique d’amélioration continue des programmes de formation (renseigner les outils de reporting et de pilotage)
Capitaliser les retours d’expériences pour proposer des améliorations sur les programmes existants
PROFIL
Actuellement en préparation d’un Master, vous êtes spécialisé en Ressources Humaines ou en Business.
Proactif, vous avez un réel sens de l’organisation et vous savez vous adapter à toute situation et tout interlocuteur !
Enfin, vous maîtrisez le Pack Office.
VOUS ÊTES ICI CHEZ VOUS ! WELCOME HOME
Leader mondial du Conseil en Ingénierie et des IT Services, ALTEN compte plus de 45 000 collaborateurs dans une trentaine de pays, répartis sur trois populations : les Consultants Ingénieurs, les Fonctions Support et les Business Managers.
Nos Fonctions Support (Ressources Humaines, Finance, Juridique, Achats, Communication et Marketing) sont les piliers du Groupe et contribuent à sa croissance ; venez booster votre carrière en intégrant un environnement stimulant, à travers nos programmes de formations et de mobilités !"
https://www.jobteaser.com/fr/job-offers/10321681-enovacom-stage-conseiller-e-clientele-f-h,Stage – Conseiller(e) Clientèle F/H,,Stage 4 à 6 mois ,Marseille (France) ,"Filiale d’Orange Business Services, Enovacom, éditrice de Logiciels dédiés au monde de la Santé a été créée en 2002 afin de faciliter l’échange et le partage de données patients en toute confiance.
L’entreprise a créé une suite logicielle permettant d’assurer l’interopérabilité et la sécurité des données entre tous les acteurs du système de santé. Nos outils sont essentiels pour constituer le socle eSanté de demain. Ils permettent :
D’échanger et de partager les données de santé entre établissements de santé
D’assurer la confidentialité de ces données en sécurisant les accès
D’exploiter les informations médicales – le BigData.
Avec plus de 200 collaborateurs en France et un développement international engagé au Canada, Royaume-Uni, Belgique, Suisse et Luxembourg, Enovacom travaille aujourd’hui avec plus de 1500 établissements de santé quotidiennement.
Dans le cadre de notre développement, nous recherchons notre prochain talent : Stage – Conseiller(e) Clientèle F/H
VOS MISSIONS
Sous la responsabilité du Manager des ventes sédentaires, vous êtes responsable de la relation clients, accueil téléphonique, réponse aux demandes et élaboration des offres commerciales. Vous collaborez avec l’ensemble des membres du service commercial, pour assurer la réalisation du traitement commercial et administratif des demandes clients et la communication/promotion à la clientèle des informations administratives, techniques sur les produits et services de l’entreprise.
  Ainsi, vos principales activités consistent à :
Relations clientèle :Gestion des appels entrants (suivi de commandes, informations, mises en relations), saisie des appels dans le CRM pour traçabilité
GESTION des clients :Gestion de la BAL : trier, dispatcher et/ traiter les demandes des clients qui arrivent par la boîte mail générique, réponses aux demandes entrantes sur un périmètre défini (informations, élaboration d’offres commerciales), suivi et relances téléphoniques d’opportunités en cours et/ou de devis sur demandes en collaboration avec l’équipe commerciale
Actualisation des bases de données et diffusion de l'information commerciale :Saisir les contacts, comptes liés aux appels entrants ou aux campagnes commerciales confiées, mise à jour régulière des comptes
Participation aux opérations de promotion (CAMPAGNES ou CHALLENGES) :
Rédiger des correspondances commerciales, relancer des prospects et des clients, participer à des opérations de promotion (campagnes commerciales), identifier et saisir les contacts cibles pour chaque compte dans le CRM, prise de contact (selon scénario d’appel) pour détection d’opportunités commerciales, rédaction de devis sur demande de l’équipe commerciale, suivi des opportunités et relances associées sur demande de l’équipe commerciale
GESTION DES LEADS :Qualifier et gérer les leads marketing et le back office qui en découle : Premier contact leads pour validation qualification (moins de 48h), Rediriger les leads si nécessaire vers l’équipe commerciale, réponses adressée aux clients
LE PROFIL IDEAL
Vous préparez un diplôme supérieur en Management, Commerce BAC+3/BAC+4?
Vous disposez d’une bonne connaissance des techniques de ventes ?
Vous maitriser les outils bureautiques suivants : PowerPoint, Excel vous avez une connaissance des outils CRM ?
Organisé et autonome, vous avez le sens de la communication ?
Vous êtes à l’aise en travail d’équipe ?
Alors, vous êtes peut-être le nouveau Talent qui viendra compléter notre équipe !"
https://www.jobteaser.com/fr/job-offers/10315109-plastic-omnium-ingenieur-energie-developpement-durable-f-h,Ingénieur Energie Développement Durable (F/H),Plastic Omnium,Alternance 4 à 6 mois ,Lyon (France) ,"Description de l'entreprise :
Envie de challenges ? Rejoignez la révolution de l’automobile au sein d’un groupe qui met l’innovation au cœur de sa stratégie.
Avec 30 000 employés dans 25 pays et un chiffre d’affaires de 8 milliards d’euros en 2021, Plastic Omnium est le leader mondial des systèmes de carrosserie intelligents et des systèmes d’énergie propre et des modules bloc-avant.
Intervenant sur un marché de pièces d’aspect et de design, Plastic Omnium propose des solutions sur mesure et multi-matériaux à forte valeur ajoutée, conçues dans une logique croissante d’intégration de fonctions et de sécurité, pour alléger le véhicule et réduire les émissions de CO2.
Notre ambition ? Fournir aux constructeurs automobiles des équipements et des solutions de pointe pour développer la voiture propre et connectée de demain.
En tant qu’employeur responsable, Plastic Omnium est attentif à la diversité et à la mixité de ses équipes. Le groupe s’engage à traiter toutes les candidatures de manière égale, dont celles des personnes en situation de handicap.

Description du poste :
Description du poste
Vous serez basé(e) sur le centre International de Recherche et Développement de la division Intelligent Exterior Systems. Au sein du département HSE, vous supporterez la Division HSE et Développement Durable.
Vos missions principales seront :
Migration et amélioration du Topshare Energie Division vers Sharepoint
Développer une solution digitale de suivi de projets pour le management de la neutralité carbone de la Division à 2025
Suivi de l’implémentation des Bonnes Pratiques Energie dans les sites et des projets annuels d’efficacité énergétique des sites (et éventuellement ; identification de nouvelles dans les plans d’actions annuels)
Vérification des données mensuelles Energie et Top Planet dans Enablon et réponse aux demandes ponctuelles des sites
Support à la Division HSE & Développement Durable de l’animation du réseau ISO 50001
Soutien la Division HSE & Développement Durable pour toute demande spécifique sur le Scope 1 &2 (questionnaires clients, webinaires, etc…)

Description du profil :
Profil
Vous êtes inscrit(e) en formation BAC + 4/5 dans le domaine de l’Energie, l’Industriel ou HSE.
Vous maîtrisez SharePoint et Pack Office avec un niveau avancé sur Excel. Vous avec un bon esprit d’équipe, une bonne capacité d’écoute ainsi qu’un bon relationnel. Vous être autonome,  dynamique et vous avez une appétence pour l’amélioration continue ainsi qu’un bon niveau en anglais (B2-C1).
Durée
1 à 2 ans à partir l’été 2023
Type de contrat
Professionnalisation ou apprentissage
Localisation
Parc Industriel de la Plaine de l’Ain – Avenue du Bois des Vergnes 01150 Sainte-Julie (30kms de Lyon, covoiturage possible)
Rémunération            
Selon niveau d’études + subvention restaurant entreprise + prime de transport

Niveau d'étude : Bac +4
Expérience professionnelle : Inférieur à 6 mois
Date de début du contrat : 01-07-23"
https://www.jobteaser.com/fr/job-offers/10321652-oddo-bhf-stage-pmo-digital-h-f,Stage PMO Digital (H/F),ODDO BHF,Stage 6 mois ,Clichy (France) ,"MAIN MISSIONS

Within the Information Systems Department of ODDO BHF Group, you will directly reporting to the Head of Digital Platform, your main missions will be to:
Map all our digital platform (client journey)
Simplify the digital project management process /organisation
Unify our IT digital communication
Amplify our way of working with Tunisia & Germany
Provide and follow up a consolidated view of all projects (roadmap)
Collaborate with different stakeholders to define, prioritize and develop KPI
You integrate a young and dynamic team present in France and Germany. You will work in an innovative technical context within a team passionate about new technologies and digital environments.


THE SKILLS YOU WILL DEVELOP

Discover the banking environment
Acquire skills and knowledge in Digital Transformation
Achievements & deliveries in a dynamic environment
Building a network


REQUIREMENT

You are looking for an internship (6 months) or alternance for your Master Degree
You are rigorous, dynamic, organized, autonomous, reactive, adaptable, solution-oriented and tenacious
You have excellent interpersonal skills, a great sense of service and enjoy working in a team
You know Microsoft Office (Power point, Excel ..)
You know some brainstorming software (Klaxoon, Miro…)
Fluent in French and English, German is a plus

WHY ODDO BHF?

At ODDO BHF, we have more than 60,000 clients, institutional investors, companies, distribution partners and private clients, for whom we advise, manage and invest their financial assets . Our mission is to make them grow through our four businesses: Private Banking, Asset Management, Corporate and Investment Banking, and Banking Services and Technologies. Our European roots, entrepreneurial spirit and wide range of expertise enable us to offer unique professional experiences through a variety of career paths and multiple opportunities for mobility across Europe.
This position is open to people with disabilities. We will support you during the recruitment process and once you have been recruited, to adapt and/or facilitate your life within the company. Do not hesitate to ask questions during the HR interview."
https://www.jobteaser.com/fr/job-offers/10321648-bouygues-telecom-alternance-chef-de-projet-communication-digitale-h-f,Alternance - Chef de projet communication digitale H/F,Bouygues Telecom,Alternance 10 à 12 mois ,Meudon (France) ,"Depuis notre création en 1996, toutes nos collaboratrices et tous nos collaborateurs ont la même ambition: être l'opérateur qui fait grandir les relations humaines.
Nous innovons au service de technologies qui font grandir les amitiés, les liens de famille, les histoires d'amour, les engagements solidaires, les projets collectifs.
Nous avons créé le premier forfait illimité, nous avons lancé l'internet mobile.
Chaque jour, nous redoublons d'efforts pour fournir un réseau encore plus puissant et étendu pour connecter tous les territoires.
Nous sommes 9 500 artisans des liens humains, passionnés, au service de 25 millions de personnes partout en France.
Nous sommes 9 500 engagés pour l'inclusion, tous différents : par notre parcours, notre métier, nos idées.
Alors si pour vous faire grandir les relations humaines est un métier, on est fait pour être ensemble.
Au sein de la Direction de la Communication et Marque de Bouygues Telecom, vous intégrez l'équipe communication digitale et web social composée de 7 personnes .
A leurs côtés, votre rôle sera de préparer, suivre et analyser les actions communication digitale.
Vous aurez deux missions principales.

Analyse et Reporting

- Définition et suivi des indicateurs de performance pour les projets de communication digitale et social media
- Etude des parcours de nos pages web et du Mag Bouygues Telecom- Création de reportings (récurrents et ponctuels ) de nos supports de communication (landing page, le Mag) et de nos actions de communication digitale (OPS, brand content, contenus édito, social media…)
- Analyse des données pour en dégager les tendances de trafic et proposer des recommandations d'évolution/amélioration

Gestion de projet

- Pilotage du calendrier d'animation de la homepage du site bouyguestelecom.fr en binôme avec une cheffe de projet
- Suivi du planning de mise en ligne des contenus digitaux :
landing page, brand content, articles…
- Intégration de contenus éditoriaux sur le Mag
- Coordination et suivi des projets digitaux avec les équipes internes et créatives : brief au studio graphique et intégrateurs
- Veille et inspiration sur les tendances digitales pour alimenter la Direction Communication
Détail du profil
- Formation en marketing communication digitale
- Appétence pour le s chiffres
- Bon relationnel et esprit collectif
- Forte sensibilité aux enjeux de communication (branding, marque)
- Maîtrise des outils : Google Analytics, Piano, AB Tasty, Content Square, Excel et WordPress
- Première expérience similaire appréciée chez l'annonceur ou en agence
- Rigoureux.se, proactif.ve, curieux.se, autonome"
https://www.jobteaser.com/fr/job-offers/10321638-spark-graphiste-web-stage-paris-bordeaux,Graphiste Web | Stage | Paris-Bordeaux,Spark,Stage 6 mois ,Bordeaux (France) ,"️spark en quelques mots
Spark est une agence growth marketing, nous accompagnons nos clients de la définition de leur stratégie growth à sa mise en place, et apportons notre expertise (SEA, SMA, SEO, UX, Webdesign) pour répondre à leurs besoins.

Fondée en 2019, Spark compte à présent une centaine de clients (startups, pme, grands groupes) dans diverses industries (immobilier, retail & home, food, services financiers, écoles...).

La qualité de notre accompagnement nous a permis une croissance très rapide : nous sommes maintenant une cinquantaine dans l'équipe, avons doublé chaque année notre activité et avons la même ambition en 2023, avec pour objectif de recruter 30 à 40 personnes sur différents postes en restant 100% autofinancés !

Grâce à cette forte croissance, nous passons à l'étape suivante avec :
Le développement d'expertises complémentaires à notre coeur de métier :
Rankey.fr : agence SEO
Mariuus.com : creative studio
Builde.fr : applications no-code
L'ouverture de nos nouveaux bureaux à Bordeaux en 2023.

Notre culture et nos méthodes de travail efficaces sont le moteur de notre succès :
Collaboration
Efficacité
Performance


  Travailler chez spark
Afin de poursuivre sa croissance (+100% en 2020, +100% en 2021), spark cherche un(e) Graphiste web pour renforcer son creative studio Mariuus !

Nous construisons une équipe composée de personnes à haut potentiel, avec la volonté de bien faire, et de toujours se remettre en question avec humilité pour s'améliorer individuellement et collectivement. Nous souhaitons que cette équipe évolue dans un cadre de travail exceptionnel, au sein duquel le bien-être, la progression et le développement des collaborateurs est une priorité.

En tant que Graphiste web, tu travailleras sur la stratégie créative des clients de spark et produiras les contenus nécessaires à la mise en oeuvre de cette stratégie.

 Missions
Tu feras partie des premières personnes à rejoindre Mariuus, creative studio en plein développement de spark. Tes missions principales seront :
Créer des contenus (statics, gifs animés, motion, vidéo) pour les clients de spark sur les principales plateformes publicitaires (Facebook, Instagram, Snapchat, TikTok, Google Display).
Assurer une veille sur les bonnes pratiques et dernières tendances sur ces plateformes et formats.
Conception et élaboration de stratégies créatives en accord avec la stratégie de nos clients.
Préparation et réalisation de briefs autour de la vidéo

 Personne recherchée
Expérience
Tu as au moins 6 mois d'expérience applicable.
Tu maîtrises les codes de communication sur les réseaux sociaux.
Tu maîtrises les principaux formats publicitaires.
Tu es rigoureux(se) et analytique.
Tu as une bonne connaissance de l'univers du growth marketing et de ses enjeux.

Soft skills
Nous recherchons une personne créative, capable de prendre du recul et dotée d'une vraie force de proposition.
Créativité.
Organisation.
Rigueur.
Curiosité.
Proactivité.

Hard skills
Maîtrise de la suite Adobe.
Expérience en Motion design, animation, montage vidéo.
Illustration, retouche photo.
Si tu as déjà de l'expérience en tant que concepteur/rédacteur, c'est un plus.


 Disponibilité
Dès que possible / dès Mars 2023


 Processus de recrutement
Entretien téléphonique : 20 minutes.
Cas pratique : 1h30.
Entretien dans nos bureaux ou en visio : 45 minutes.
Prise de références.
Offre.
Rencontre avec des membres de l'équipe.
Offre acceptée .


 Ce que l'on offre
Possibilité d'être en télétravail partiel.
Indemnité de stage compétitive :
1 500€ / mois (fin d'études) ou 1 200€ / mois (césure) ou 900€ (premier stage)
Tickets restaurants (100€ / mois)
Embauche potentielle à la clé.
Bureaux en plein centre ville à Bordeaux et près du Canal Saint-Martin à Paris.
Café, thé et snacks à volonté.
Petits déjeuners offerts.
Remboursement du titre de transport."
